GeneID	GSM3295068	GSM3295077	GSM3295090	GSM3295097	GSM3295099
7405	7	7	3	7	9
7481	0	0	0	0	0
112268079	0	0	0	0	0
107984359	0	0	0	0	0
100189072	0	1	0	6	5
100189224	1	0	0	4	10
105369395	0	0	0	0	0
5612	10	6	1	1	3
100506127	0	3	0	1	2
56946	4	4	0	5	3
101928813	0	0	0	0	0
2615	0	2	1	0	1
107984360	0	0	0	0	0
390226	0	0	0	0	0
105369397	0	0	0	0	0
25987	3	0	1	1	2
101928837	0	0	0	0	0
55331	3	0	1	1	6
192134	0	0	0	0	0
105369399	0	0	0	0	0
105369400	0	0	0	0	0
726	0	1	0	0	0
4975	0	0	0	0	0
4647	0	0	0	1	0
220032	0	0	0	0	0
5058	12	1	3	3	0
646029	0	0	0	0	0
282679	1	0	0	0	0
1207	5	4	3	4	3
107984369	0	0	0	0	0
51773	38	9	7	9	12
28971	0	0	0	1	0
92105	14	1	0	9	4
100532726	11	1	1	0	2
65987	0	0	0	0	0
7069	4	0	0	1	0
4718	17	1	2	0	3
105369401	0	0	0	0	0
79053	41	3	1	3	2
100289388	1	0	0	0	0
283219	6	0	0	0	0
57558	5	1	0	0	1
9846	30	0	1	5	1
105369402	3	0	0	0	1
101928865	0	0	0	1	0
79731	8	0	0	4	10
105369403	2	0	0	1	0
101928896	0	0	0	0	0
26011	1	5	2	1	3
100126333	0	7	2	1	0
100847000	0	0	0	0	0
105369405	0	0	0	0	0
107984424	0	0	0	0	0
105369406	0	0	0	0	0
105369408	2	0	0	0	0
105369409	0	0	0	0	0
101928944	0	0	0	0	0
101928989	1	0	0	0	0
100422823	0	0	0	0	0
107984423	0	1	0	0	0
105369410	0	0	0	0	0
220382	0	0	1	0	0
105369413	0	0	0	0	0
5547	10	7	7	2	3
220042	0	1	0	0	0
27314	21	9	1	14	5
100379250	0	0	0	0	0
100506233	0	0	0	2	0
51585	9	6	1	23	9
100506282	0	0	0	1	1
106736475	0	1	0	0	0
338699	4	1	1	2	1
60492	4	3	5	7	2
105369420	0	0	0	0	0
1740	0	0	0	1	1
107984425	0	0	0	0	0
101929043	0	0	0	1	1
105369416	0	0	0	0	0
55863	3	2	0	1	1
84233	2	0	3	1	1
58487	44	10	3	19	18
220388	0	0	0	2	1
54843	4	4	2	2	8
220047	0	0	0	0	0
8301	24	11	6	13	12
107984426	0	0	0	0	0
8726	4	5	2	5	5
102465452	0	0	0	0	0
51501	1	1	1	0	3
105369421	0	0	1	0	0
60494	0	0	0	0	0
10873	4	0	0	1	5
107984427	2	0	0	3	3
102724775	0	0	0	0	2
11098	59	13	4	7	11
8587	0	0	0	1	0
112268086	3	0	0	3	1
107984429	0	0	0	1	1
107984428	2	1	0	3	0
8322	12	5	1	21	19
100506368	0	0	0	0	1
105369422	0	0	0	0	0
65084	30	8	4	11	5
107984361	0	0	0	1	0
105369423	0	0	0	1	0
23682	1	0	0	0	0
100423040	0	0	0	0	0
1075	17	25	8	1	1
101929174	0	0	0	0	0
2915	0	1	0	0	0
100873989	0	0	0	0	0
107984363	0	0	0	0	0
7299	0	0	0	0	0
50507	1	3	2	1	1
219595	0	0	0	0	0
390231	0	0	0	0	0
57093	0	0	0	0	0
105369176	0	0	0	0	0
642446	0	0	0	0	0
399939	0	0	0	0	0
729384	0	0	0	0	0
120146	0	0	0	0	0
399940	0	0	0	0	0
642569	0	0	0	0	0
642612	0	0	0	0	0
642623	0	0	0	0	0
10003	0	0	0	1	0
26973	8	3	1	2	3
101929222	0	0	0	0	0
100616186	0	0	0	0	0
100302228	0	0	0	0	0
105369427	0	0	0	0	0
107984371	0	0	0	0	0
105369428	0	0	0	0	0
105369429	0	0	0	0	0
120114	0	0	0	1	0
105369431	0	0	0	0	0
4544	0	0	0	0	0
120103	1	0	1	3	2
112268080	0	0	0	0	0
159989	0	0	0	0	0
56935	3	5	1	0	5
85459	1	4	3	7	3
619383	1458	1566	1720	4981	5110
79101	278	282	131	331	449
684959	106	74	60	75	94
692063	69	47	35	87	135
692075	70661	57342	186928	132759	156704
677792	13	9	7	9	17
654320	1853	1750	1074	2980	2702
692072	24352	15918	82712	17069	24919
677805	290	307	188	348	467
100302240	0	0	0	0	0
677822	17	14	14	16	15
28970	1	0	1	9	4
9440	2	4	5	1	3
387804	0	0	0	0	0
341208	0	0	0	0	0
24145	1	8	4	3	4
105369435	0	0	0	0	0
390243	0	0	0	0	0
10888	0	0	0	0	0
4361	4	6	0	8	7
100302275	0	0	0	0	0
54851	1	0	1	0	0
643037	0	0	0	0	0
2526	2	0	2	2	2
105369438	0	0	0	0	1
143689	1	0	0	0	1
105369436	0	0	0	0	0
154810	3	10	9	21	16
107984376	0	0	0	0	2
51503	1	1	2	0	0
55693	0	0	0	0	1
390245	0	0	0	0	0
107984375	0	0	0	0	0
10929	2	2	5	6	5
23052	8	0	0	4	5
101929295	0	0	0	0	0
143686	17	13	15	29	59
100129203	0	0	0	1	3
105369439	0	0	0	0	0
105369440	1	0	0	0	0
105369441	1	0	0	0	0
107984377	0	0	0	0	0
143684	6	1	3	5	3
9702	1	0	2	5	3
8898	4	3	2	5	3
84441	4	6	3	20	9
100422991	0	0	0	0	2
79780	3	3	2	7	8
8690	1	0	1	0	3
100874053	0	0	0	0	0
105369443	0	0	0	0	0
105369448	0	0	0	0	0
105369450	0	0	0	0	0
105369451	0	0	0	0	0
105369452	0	0	0	0	0
105369453	0	0	0	0	0
105369454	0	0	0	0	0
105369455	0	0	0	0	0
53942	0	0	0	1	0
107984430	0	0	0	0	0
107984431	0	0	0	0	0
105369456	0	0	0	0	0
100128386	0	0	0	0	0
143872	6	3	3	6	8
105369457	0	0	0	0	1
109616988	0	0	0	0	0
5241	27	0	0	7	8
101054525	1	0	0	1	0
105369458	0	0	0	0	0
7225	0	0	0	1	1
100500823	0	0	0	0	0
253935	0	0	0	0	0
57562	1	0	0	3	4
85016	1	0	0	0	0
10413	2	6	8	30	16
105369460	0	0	0	0	0
330	31	15	7	10	6
329	8	9	4	9	9
114908	22	29	19	17	24
101928424	0	0	1	0	0
102723838	0	0	0	0	0
4316	1	4	8	1	1
9313	0	0	0	0	0
101928477	0	0	0	0	0
64066	0	0	0	0	0
4317	0	0	0	0	0
4319	0	0	0	0	0
100288077	0	0	1	1	0
4312	0	2	4	0	0
4314	0	3	0	0	0
4321	0	0	0	0	2
4322	1	17	3	0	1
84259	6	0	0	3	6
79659	3	5	3	35	23
105369463	0	0	0	0	0
102723862	0	0	0	1	2
100616457	0	0	0	0	0
105369464	1	0	0	0	0
80310	1	0	0	7	3
414301	1	0	0	0	0
102723879	0	0	0	0	0
102723895	0	0	0	0	0
105369466	0	0	0	0	0
107984380	0	0	0	0	0
100506742	0	0	0	0	0
643733	0	1	0	1	0
837	1	3	2	3	1
838	0	1	0	2	0
834	7	1	1	2	0
114769	1	0	0	2	0
107984381	0	0	0	0	0
440067	0	0	0	0	0
440068	0	0	0	0	0
59082	0	0	0	0	0
105369469	0	0	0	0	0
105369468	0	0	0	0	0
2893	0	0	1	0	5
84437	2	1	2	4	2
143879	0	0	1	2	0
60496	1	5	2	4	3
105369473	0	0	0	0	0
101928535	0	0	0	0	0
105369474	0	0	0	0	0
2977	2	21	3	2	12
112268081	0	0	0	0	0
105369475	1	0	0	0	0
105369477	2	2	0	7	1
143884	2	2	1	1	0
91801	1	0	1	2	1
55531	0	0	0	0	0
112267904	0	0	0	0	1
6588	0	0	0	0	0
54733	2	0	4	0	0
54734	0	0	1	0	0
8065	8	2	5	7	10
38	3	2	0	3	2
4863	7	6	3	6	7
472	50	32	13	58	28
160140	4	0	0	0	2
143888	3	2	1	3	2
112267909	0	0	0	0	0
23086	2	5	1	12	3
101928561	0	0	0	0	0
1662	1	1	0	3	5
399947	0	0	0	0	0
105369482	0	0	0	0	0
105369483	0	0	0	0	0
107984384	0	0	0	0	0
105369484	0	0	0	0	0
85463	1	2	3	3	7
5962	10	4	1	13	9
105369486	0	0	0	0	0
107984385	0	0	0	0	0
2230	4	2	1	2	0
105369487	0	1	0	0	0
57569	0	0	0	0	3
105369488	0	0	0	0	0
105369489	0	0	0	0	0
105369490	0	0	0	0	0
102723966	0	0	0	0	0
341032	0	0	0	0	0
399948	0	0	0	6	2
120376	0	0	0	0	0
105369491	0	0	0	0	0
100616330	0	0	0	0	0
5450	2	1	0	1	0
54766	0	0	0	0	0
100132078	0	0	0	0	0
107984386	0	0	0	0	0
644277	0	0	0	0	0
728196	0	0	0	0	0
407041	0	0	0	0	0
407042	0	0	0	0	0
399949	0	0	0	0	0
143903	0	0	0	1	2
23235	1	4	3	11	7
5519	7	6	1	8	7
79796	1	3	0	5	5
91893	1	0	0	0	1
64776	0	0	0	0	0
1410	0	0	4	6	1
3316	0	0	0	0	0
100528019	0	0	0	1	0
91894	0	0	0	1	0
85458	2	3	1	3	4
1737	4	1	1	0	0
120379	1	0	0	1	0
55216	5	1	0	2	2
26521	1	1	0	1	1
6392	3	2	1	3	2
3606	1	4	0	0	0
107987164	0	0	0	0	0
56158	0	0	0	0	0
83875	0	1	0	0	0
5805	2	0	0	1	0
349633	0	0	0	1	0
100132686	0	0	0	0	0
283140	0	0	0	1	0
107984388	1	0	0	0	0
107984387	0	0	0	1	1
107984389	0	0	0	0	0
101928823	0	0	0	0	0
387810	0	0	0	0	0
105369496	0	0	0	0	0
105369498	0	0	0	0	0
101928847	0	0	0	0	0
4684	0	0	0	1	1
100288346	0	0	0	0	0
54970	0	0	0	5	1
255239	0	0	0	0	0
1813	0	0	0	0	1
100422855	0	0	0	0	0
105369501	0	0	0	0	0
107984390	0	0	0	0	0
80975	0	0	0	0	0
9183	1	1	2	3	1
644672	0	0	0	0	0
57646	1	4	0	3	1
9177	0	0	0	0	0
3359	0	0	0	0	0
7704	1	0	0	28	21
101928875	0	0	0	2	1
4837	0	3	8	4	4
101928940	0	0	0	0	0
107984391	0	0	0	0	0
54494	2	0	0	1	0
10179	4	0	2	5	4
25996	1	2	3	0	4
120406	1	0	0	0	0
120400	0	0	0	0	0
54827	0	0	0	0	0
105369504	0	0	0	0	0
105369506	0	0	0	0	0
105369505	0	0	0	0	0
23705	7	2	3	10	3
105369509	0	0	0	0	0
105369507	0	0	0	0	0
105369511	0	0	0	0	0
105369512	0	0	0	0	0
101928985	0	0	0	0	0
283143	0	0	0	0	0
107987165	0	0	0	0	0
102724165	0	0	0	1	0
112268082	0	0	0	0	0
105369513	0	0	0	0	0
107984393	0	0	0	0	0
107987166	0	0	0	0	0
107984372	0	0	0	0	0
101929011	0	0	0	0	0
84811	1	1	0	1	1
8882	1	1	2	4	3
116519	0	0	0	1	0
337	0	0	0	0	0
345	0	0	0	0	0
335	0	0	0	0	0
104326055	0	0	0	0	0
23387	6	3	1	7	12
5049	7	11	6	7	10
51092	2	4	1	2	1
100652768	0	1	0	3	0
6876	5	2	4	16	4
9159	1	2	0	4	1
257160	3	3	1	3	2
23621	1	2	0	4	5
100379571	0	0	0	0	0
22897	0	2	2	2	1
57453	0	0	1	1	0
105369515	0	0	0	0	0
107984394	0	0	0	0	0
486	0	0	0	0	0
100533181	0	0	0	0	0
53826	0	1	0	2	1
84000	0	0	0	0	1
3587	2	2	1	2	1
100526771	1	1	1	1	1
56649	0	1	0	0	0
105369517	0	0	0	0	0
6330	0	0	0	0	4
6327	0	0	0	0	0
120425	0	0	0	1	2
196264	0	0	0	3	0
10205	0	1	2	4	0
916	2	0	0	2	0
915	1	1	0	0	0
917	1	2	0	0	0
9354	10	1	4	19	11
100131626	0	0	0	1	0
10632	7	3	7	4	5
4297	15	18	6	39	23
101929089	0	0	1	0	0
143941	0	0	0	0	0
84866	2	0	0	1	1
56912	1	1	1	3	1
372	15	10	13	7	9
23187	2	4	5	7	7
102466719	0	0	0	0	0
11181	0	0	1	1	2
105369519	0	0	0	0	0
1656	24	26	7	18	16
643	0	1	1	1	1
283149	8	4	2	4	4
100616376	0	0	0	0	0
7379	0	0	0	0	0
283150	0	0	0	0	0
107984396	0	0	0	0	0
338657	2	0	1	0	1
649946	0	0	0	0	2
6230	17	10	6	21	10
51399	1	1	1	0	2
2542	0	0	0	0	1
10525	3	7	7	5	0
55823	0	1	0	2	1
3145	1	0	0	0	0
3014	1	0	1	0	0
1798	2	1	0	0	0
107984397	0	0	0	0	0
9854	1	0	0	0	0
25988	0	0	0	0	1
64137	0	0	0	0	0
79671	0	0	0	0	1
79849	0	0	0	0	0
283152	0	0	0	0	0
109623467	0	0	2	0	0
867	4	7	9	5	8
4162	1	4	1	5	4
102465453	0	0	0	0	0
79102	0	0	0	0	0
114902	0	1	1	0	0
83552	0	1	1	0	0
9099	0	0	0	1	1
100499227	0	0	0	0	0
7070	2	4	4	1	1
107984398	0	0	0	0	0
105369520	0	0	0	0	0
5818	1	1	4	0	1
105369525	0	0	0	0	0
102724301	0	0	0	1	0
105369526	0	0	0	0	0
105369528	0	0	0	0	0
105369527	0	0	0	0	0
105378956	0	0	0	0	1
23650	0	1	1	2	2
105369529	0	0	0	0	0
107984399	0	0	0	0	0
105369530	0	0	0	0	0
220323	1	0	1	1	1
25833	0	0	0	0	1
649133	0	0	0	0	0
105369531	0	0	0	0	0
219902	3	0	1	0	0
23365	12	22	8	35	27
2900	0	0	0	0	0
107984400	0	0	0	0	0
105369532	0	0	0	0	0
101929227	0	0	0	0	0
101929208	0	0	0	0	0
219899	2	1	2	5	4
7007	0	0	0	0	0
105369533	0	0	0	0	0
105369534	0	0	0	0	0
6309	3	7	4	5	7
105369536	0	1	0	0	0
6653	21	29	3	44	15
105369535	0	0	1	0	0
107984402	0	0	0	0	0
399959	1	0	1	2	0
406911	1	0	0	4	1
414899	0	0	0	0	0
406882	0	0	0	1	3
113218492	0	0	0	0	0
406892	0	0	0	1	1
100189294	0	0	0	0	0
84959	1	1	0	2	2
56253	1	0	0	0	0
79864	0	0	1	2	0
390259	0	0	0	0	0
341056	0	0	0	1	0
3312	81	59	23	22	26
85391	159	141	49	149	327
85390	2262	2643	836	8	6137
85389	996	1017	672	2059	1084
101929289	0	0	0	0	0
79827	2	4	3	4	6
105369540	0	0	0	0	0
105369539	0	0	0	0	0
105369541	0	0	0	0	0
57476	1	2	1	2	0
100616319	0	0	0	0	0
55800	0	1	0	0	0
105369543	0	0	0	0	0
7753	0	0	0	3	1
390260	0	0	0	0	0
105369544	0	0	0	0	0
390261	0	0	0	0	0
338661	0	0	0	0	0
338662	0	0	0	0	0
219875	0	0	0	0	0
219874	0	0	0	0	0
219873	0	0	0	0	0
79490	0	0	0	0	0
390264	0	0	0	0	0
219870	0	0	0	0	0
219869	0	0	0	0	0
390265	0	0	0	0	0
107984403	0	0	1	0	0
105369545	0	0	0	0	0
4013	0	4	3	5	2
26497	0	0	0	0	0
102724410	0	0	0	0	0
26492	0	0	0	0	0
112267863	0	0	0	0	0
26494	0	0	0	0	0
219865	0	0	0	0	0
283159	0	0	0	0	0
112268069	0	0	0	0	0
283160	0	0	0	0	0
26595	0	0	0	0	0
390271	0	0	0	0	0
107984404	0	0	0	0	0
283162	0	0	0	0	0
26493	0	0	0	0	0
219858	0	0	0	0	0
390275	0	0	0	0	0
116337	0	0	0	0	0
84897	3	1	2	5	5
54414	4	8	4	9	7
53340	0	0	0	0	0
107984405	0	0	0	0	0
4900	0	0	0	0	0
23584	0	2	0	0	0
90952	0	0	2	0	0
101929340	0	0	0	0	0
79684	4	4	1	11	8
100507283	0	0	0	0	0
64221	0	0	0	0	0
54538	0	0	1	0	3
107984406	0	0	0	0	0
220296	0	0	0	0	0
641654	0	0	0	0	0
105369547	0	0	0	1	0
80071	0	0	0	1	2
219855	0	0	1	0	0
219854	0	0	0	1	1
103695364	0	0	0	0	0
63876	0	0	0	0	0
105369549	0	0	0	0	0
9638	0	0	0	1	0
403312	0	0	0	0	0
105369550	0	0	0	1	0
9538	5	4	4	1	4
3703	13	11	6	9	9
1111	1	0	1	0	0
56	0	0	0	0	0
105369551	0	0	0	0	0
160065	0	0	0	0	0
399967	0	0	0	0	0
100169851	0	0	0	0	0
105369552	0	0	0	0	0
399968	0	0	0	0	0
219844	0	0	0	0	0
83480	0	0	0	1	2
29118	0	0	0	0	0
338667	0	0	0	0	1
50937	3	0	3	10	18
107984407	0	0	0	0	0
105369591	0	0	0	0	0
84881	0	1	0	0	0
79607	3	3	0	7	4
6734	9	6	1	6	10
55572	0	1	2	0	2
114609	0	0	1	1	0
105369557	1	0	0	0	0
28960	0	2	0	0	0
399972	0	0	0	0	0
6484	0	0	0	2	0
84623	0	0	0	0	1
101929427	0	0	0	0	0
105369561	0	0	0	0	0
105369559	0	0	0	0	0
100874251	0	0	0	0	0
100422918	0	0	0	0	0
105369558	0	0	0	0	0
283165	0	0	0	0	0
101929473	0	0	0	0	0
105369562	0	0	0	0	0
107984379	0	0	0	0	0
101929497	0	0	0	0	0
107984373	0	0	1	0	0
107984374	0	0	0	0	0
105369563	0	0	0	0	0
105369564	0	0	0	0	0
107984408	0	0	0	0	0
2113	11	25	4	16	8
102466104	0	0	0	0	0
101929517	0	0	0	1	0
105369565	0	0	0	0	0
105369568	0	0	0	0	0
101929538	0	0	0	0	0
2313	3	9	3	1	1
100507392	0	0	0	0	0
3758	0	0	0	1	0
107984409	0	0	0	0	0
3762	0	0	0	0	1
219833	0	0	0	0	0
63970	0	0	0	0	3
9743	8	9	5	5	6
399975	0	0	0	3	1
105369571	0	0	0	0	0
105369572	0	0	0	0	0
8538	1	0	0	3	2
107984410	0	0	0	3	0
101929557	0	0	0	0	0
120224	0	3	0	1	0
4798	7	1	1	4	5
56980	0	2	3	2	0
440072	1	0	0	0	0
107984432	0	0	0	1	0
334	18	31	11	32	26
6768	3	2	3	1	1
29068	5	10	11	10	19
646383	0	0	0	0	0
11095	0	1	0	0	1
170689	5	0	0	3	5
105369574	1	0	0	0	0
102466873	0	0	0	0	0
283171	0	0	0	0	0
105369575	0	0	0	0	0
105369576	0	0	0	0	1
100507431	0	0	0	0	0
103611081	1	1	1	2	0
399979	7	10	7	10	8
105369577	0	0	0	0	0
107984411	0	0	0	0	0
105369579	0	0	0	0	0
105369578	0	0	0	0	0
107984412	0	0	0	0	0
50863	0	2	0	0	1
101929653	0	0	0	0	0
101929637	0	0	0	0	0
107984413	0	1	0	0	0
100874281	0	0	0	0	0
4978	0	0	0	0	0
105369580	0	0	0	0	0
646522	0	0	0	0	0
219938	0	0	0	0	0
283174	0	0	0	1	2
100616119	0	0	0	0	0
22997	0	0	0	0	0
107984414	0	0	0	0	0
100128239	0	0	0	1	0
83700	1	1	1	5	3
107984040	0	0	0	2	0
23310	1	4	3	6	4
109623486	0	0	0	1	1
112936	1	4	0	2	3
29087	0	0	1	0	1
27034	1	0	0	3	3
112937	0	0	0	0	0
89944	0	0	0	0	0
27087	0	0	0	0	0
283177	0	0	0	0	0
105369583	0	0	0	0	0
105369584	0	0	0	0	0
729305	0	0	0	0	0
105369586	0	0	0	0	0
100507548	0	0	0	0	0
105369588	0	0	0	0	0
105369587	0	0	0	0	0
105369589	0	0	0	0	0
107987373	1	0	0	0	0
107987374	0	0	0	1	0
107987375	0	0	0	0	0
112267876	0	1	0	0	1
102724852	0	1	1	4	4
100288778	0	0	0	0	0
107987170	0	0	0	0	0
677784	0	0	0	0	0
440073	0	0	0	1	0
105369593	0	0	0	0	0
574538	0	0	0	0	0
105369592	0	0	0	1	0
6539	0	0	0	0	0
101929384	0	0	0	0	0
6540	0	0	0	0	0
102723544	0	0	0	0	0
5927	17	11	9	25	14
84318	1	1	0	3	0
105369594	0	0	0	0	0
283358	0	0	0	1	0
4815	0	0	0	1	0
105369595	0	0	0	0	0
100049716	0	0	2	0	0
105369597	0	0	0	0	0
101929432	0	0	0	0	0
65125	16	28	14	24	35
5893	1	2	3	2	6
23085	7	6	4	9	11
107987182	1	0	0	0	0
100292680	0	0	0	0	0
107984507	0	0	0	0	0
81029	1	2	0	0	0
144699	1	0	0	2	1
100500816	0	0	0	0	0
79602	6	5	0	7	5
93589	1	0	0	0	0
105369602	0	0	0	0	0
105369601	0	0	0	0	0
654429	0	0	0	0	0
112268103	0	0	0	0	0
100271702	0	0	0	0	0
196513	0	1	0	1	0
775	0	1	0	5	5
107984540	0	0	0	0	0
100874369	0	0	0	0	0
107984131	0	1	1	5	2
100874234	0	1	0	0	0
100874370	0	0	0	0	0
100874235	0	0	0	0	0
100652846	0	0	0	0	1
107984539	0	0	0	1	0
283440	0	0	0	1	0
2288	24	1	3	2	3
55846	2	3	0	5	0
83714	0	0	0	4	1
101929469	0	0	0	0	0
2305	1	2	0	0	0
83695	1	0	0	0	0
7289	1	1	0	4	1
7004	0	0	0	0	0
10867	1	5	1	0	3
105369606	0	0	0	1	0
100128253	0	0	0	0	0
101930162	0	0	0	0	0
56341	0	0	0	0	0
105369607	0	0	0	0	0
100129223	0	0	0	0	0
84766	0	1	0	1	3
107984495	0	0	0	0	0
57097	2	0	0	2	3
105369609	0	0	0	0	0
105369608	0	0	0	0	0
105369611	0	0	0	0	0
105369612	0	0	0	0	0
103752584	0	0	0	0	1
894	8	11	7	16	12
57103	2	0	0	0	1
8074	0	0	0	0	0
2251	0	0	0	0	0
57102	3	3	0	6	0
10635	2	1	0	0	0
8798	0	0	1	2	2
10566	0	0	0	0	0
4704	3	1	3	3	2
101929549	0	0	0	1	0
26290	0	1	0	0	0
105369614	0	0	0	0	0
3742	0	0	0	1	0
3736	0	1	0	0	2
100507560	0	0	0	0	1
3741	0	0	0	0	0
105369617	1	0	0	0	1
105369616	0	0	0	0	0
101929584	0	0	0	0	0
105369618	0	0	0	0	0
4908	0	0	0	0	0
57101	0	0	0	1	3
105369621	1	0	0	0	0
7450	14	3	4	25	23
109729112	0	0	0	2	0
105369623	0	0	0	0	0
105369622	0	0	0	0	0
928	14	21	7	5	4
105369625	0	0	0	1	0
105369624	0	0	0	0	0
55200	0	1	0	0	1
7132	4	4	3	5	4
112268088	0	0	0	1	1
6337	0	1	1	3	5
107984500	0	0	0	0	0
105369626	0	1	0	0	2
4055	1	0	2	1	1
678655	1	0	1	1	1
939	1	0	1	0	0
55080	2	1	0	0	0
6843	2	0	1	0	0
51258	8	5	0	0	1
9918	4	4	0	0	2
692148	461	373	304	305	562
112268089	1	1	0	0	1
2597	38	23	37	11	4
25900	0	1	0	0	0
4839	2	1	0	3	1
1108	20	18	7	19	10
677780	379	439	253	402	794
105369631	0	0	0	0	0
57121	1	3	0	0	0
84519	0	0	0	0	0
51147	1	0	2	2	1
171017	3	0	0	3	3
196500	0	0	0	0	1
50813	1	1	1	1	4
8079	5	0	3	1	1
5763	1	0	0	2	1
3902	1	0	0	0	0
920	12	9	0	0	0
27239	0	0	0	1	1
10536	0	0	0	0	0
2784	0	0	0	0	1
83461	0	0	0	0	1
8078	4	3	3	1	3
7167	8	2	7	5	6
84727	0	1	0	0	0
105369632	0	0	0	0	0
283345	0	0	0	0	0
171220	1	0	1	0	0
10233	0	0	0	2	2
2026	0	0	3	0	0
1822	4	3	2	6	5
113246	578	289	197	32	12
100147744	573	288	195	17	3
5777	1	1	0	1	1
105369634	0	0	0	0	0
105369635	0	0	0	0	0
406985	0	0	0	0	0
406933	3	2	4	0	0
11331	3	1	1	6	3
677777	23	39	32	63	67
10436	4	3	2	3	3
10162	2	1	0	0	0
716	34	37	50	48	32
715	4	8	21	9	11
51279	0	1	0	2	5
283314	0	0	0	0	0
83758	0	0	0	2	0
9746	3	3	0	2	1
5830	4	2	0	3	0
341392	0	0	0	0	0
283316	0	4	3	1	1
101927882	0	0	0	0	0
9332	14	10	11	2	7
339	0	0	0	0	0
9573	0	0	0	0	0
359787	0	0	0	0	0
170482	0	0	0	0	0
360030	0	0	0	0	0
79923	0	0	0	0	0
144195	1	1	0	0	1
6515	2	3	4	2	11
55810	5	1	1	4	2
719	3	5	0	1	1
25977	5	5	1	3	2
50856	0	0	1	0	0
642559	0	0	0	0	0
440077	0	0	0	0	0
440078	0	0	0	1	2
55138	0	0	0	0	1
653113	0	0	0	0	0
101927905	0	0	0	0	0
112268090	0	0	0	0	0
107987171	0	0	0	0	0
389634	0	0	0	0	0
101927966	0	0	0	0	0
93978	0	0	0	0	0
338339	0	0	0	0	0
26253	1	1	0	1	1
105369645	0	0	0	0	0
57379	0	0	0	0	0
8076	0	4	2	3	7
57494	4	2	1	10	15
144568	0	0	1	0	0
1911	3	1	0	4	3
4074	7	1	2	4	1
10219	1	0	0	0	0
253128	3	1	0	0	1
144571	2	1	2	1	1
2	54	42	30	64	74
5858	2	2	1	1	0
3	0	0	0	0	0
100422872	0	1	1	0	2
100499405	0	0	0	1	0
642846	2	2	0	1	0
107984489	0	1	0	0	0
105369649	0	0	0	0	0
101930452	0	0	0	1	0
101928030	0	0	0	0	0
728715	1	0	0	0	0
105369647	0	0	0	0	0
107987172	0	0	0	0	0
440081	2	0	0	1	0
105376678	0	0	1	0	0
408186	2	0	0	0	0
3820	0	1	0	0	0
107987174	0	0	0	0	0
374443	4	2	0	1	2
105369728	0	0	0	0	0
29121	9	6	1	8	2
105369652	0	0	0	0	0
160365	0	1	0	1	0
969	2	4	1	4	1
51348	0	0	0	0	0
9976	1	1	2	0	3
100431172	0	0	0	0	0
387836	0	0	0	0	0
100506159	0	0	0	0	0
400002	0	0	0	0	0
160364	1	0	0	0	0
51266	0	0	0	0	0
387837	0	1	0	0	0
102724020	0	0	0	0	0
112268091	0	0	0	0	0
283420	0	0	0	0	0
51267	1	0	1	0	0
105369655	0	0	0	0	0
64581	2	2	3	0	0
4973	0	2	1	0	2
120939	0	1	0	0	0
107984509	0	0	0	0	0
23710	1	2	2	5	4
3824	0	1	0	3	0
105369656	0	0	0	0	0
113523642	0	0	0	0	0
101928100	1	0	1	1	0
100528032	3	1	0	1	0
22914	2	2	0	2	0
8302	1	0	0	0	0
3823	0	1	0	0	0
3822	0	1	0	1	0
3821	0	1	0	0	0
105369657	0	0	0	0	0
255308	4	1	4	4	5
105369658	0	0	0	0	0
101060038	0	0	0	0	0
105376675	0	0	0	0	0
10748	0	0	0	0	1
55110	2	0	2	2	1
55359	0	1	1	1	1
8531	0	1	8	12	7
112268104	0	0	0	0	0
101928162	0	0	0	0	0
50837	0	0	0	0	0
50836	0	0	0	0	0
50835	0	0	0	0	0
107984459	0	0	1	3	1
50839	0	0	0	0	0
100533464	0	0	0	0	0
11272	0	0	0	0	0
5554	0	0	0	1	1
50838	0	0	0	1	1
5555	0	0	0	2	2
106707243	0	1	0	1	2
50840	1	1	0	1	0
259296	0	0	0	1	0
259295	2	0	0	2	2
259294	0	1	0	0	1
259290	1	0	0	2	1
259292	0	0	0	0	0
259289	0	0	0	0	0
259293	1	0	0	1	0
100129361	2	2	1	1	0
353164	0	0	0	0	0
5544	0	0	0	0	0
107987183	2	0	0	0	3
5545	0	0	0	0	0
5542	0	0	0	0	0
653247	0	0	0	0	0
440084	0	0	0	0	0
338817	1	0	0	0	0
2120	6	10	4	17	10
79370	0	0	0	0	0
103504734	1	1	2	1	2
4040	8	11	2	33	25
54682	3	1	1	1	5
503693	0	0	0	0	0
118426	2	1	2	1	5
107984485	0	0	0	1	2
80824	9	2	0	9	12
107984486	0	0	0	0	0
1389	8	5	4	9	8
2842	2	3	0	2	2
1027	8	5	2	5	10
105369663	2	1	1	3	5
81575	1	2	4	19	21
107984129	0	0	0	0	0
693198	0	0	0	0	0
51202	3	2	5	5	5
107984492	0	0	0	1	0
112267864	0	0	0	0	0
387841	3	2	1	4	2
9052	12	15	4	4	6
693199	0	1	0	0	0
100506314	0	0	0	0	1
55507	0	0	0	1	1
50865	3	1	1	1	2
93164	1	0	1	0	0
57613	10	6	0	0	0
83445	0	0	0	1	0
105369666	0	0	0	0	0
2012	12	20	14	11	22
283422	0	0	0	0	0
