GeneID	GSM4749051	GSM4749056	GSM4749073
55503	2	0	1
56302	0	0	0
105375542	0	0	0
105375543	0	0	0
135927	0	0	0
3792	0	0	0
135924	0	0	0
105375544	0	0	0
346517	0	0	0
89883	0	0	0
5304	0	0	4
259285	0	0	0
259286	0	0	0
105375546	0	0	0
105375545	0	0	0
373156	9	2	3
135932	0	0	0
835	3	0	4
1180	0	0	0
9715	0	0	0
101928397	0	0	0
100507507	0	0	0
7791	5	3	2
102465538	0	0	0
2041	1	1	0
285965	0	0	1
338398	0	0	0
259287	0	0	0
105375547	0	0	0
392133	0	0	0
441294	1	0	0
101928466	0	0	0
285966	4	2	0
340307	0	0	0
653691	0	0	0
154761	0	0	0
112267988	0	0	0
9747	3	0	1
105375549	0	0	0
26211	0	0	0
135948	0	0	0
135946	0	0	0
393046	0	0	0
105375548	0	0	0
392138	0	0	0
346525	0	0	0
442361	0	0	0
135941	0	0	0
100128553	2	0	0
445328	0	0	0
101928605	0	0	0
112267987	0	0	0
402317	0	0	0
101928492	1	0	0
401428	0	1	1
401427	0	0	0
728377	1	1	0
100142659	1	0	1
441295	0	1	1
346528	0	0	0
7984	3	4	0
135935	0	0	0
27010	2	1	2
105375552	0	0	0
105375551	0	0	0
105375553	0	0	0
26047	0	0	7
101928700	0	0	0
100313895	0	0	0
107986721	0	0	0
105375556	0	0	0
105375554	0	0	0
202865	0	0	0
105375557	0	0	0
8454	3	2	10
2146	3	0	4
6090	3116	1957	3750
6086	4224	2752	3298
6085	1728	1309	1740
6084	1480	983	1413
102723099	0	0	0
9601	12	6	9
136051	0	0	0
155054	1	0	1
57541	1	0	2
107986856	0	0	0
8427	1	0	1
7988	2	0	0
100289678	1	0	0
155060	0	0	0
100189144	0	0	0
100189413	0	0	0
100189357	0	0	0
100189049	0	0	0
100189305	0	0	0
105375559	0	0	0
101928733	0	0	0
100189008	2	1	1
27153	1	0	1
155061	0	0	1
100189146	0	0	0
79970	0	0	3
100189029	0	0	0
100189267	0	0	0
100189097	0	0	0
100189194	0	0	0
100189355	0	0	0
100189432	0	0	0
100189177	0	0	0
100189376	0	0	0
100189075	0	0	0
100189375	0	0	0
100189289	1	0	1
100189379	0	0	0
84626	0	0	0
168544	0	0	0
23145	0	0	0
643641	2	1	0
401431	0	0	0
155066	0	0	4
653857	3	3	1
100134040	0	0	0
65999	1	1	0
113763	1	1	1
105375560	0	0	0
5919	0	1	1
107986858	0	0	0
105375563	0	0	0
29803	5	1	3
285971	0	0	0
105375564	0	0	0
107986859	0	0	0
728743	0	0	0
285972	0	0	1
155038	2	2	3
168537	0	0	1
107986860	0	0	0
55303	3	2	7
474344	0	1	4
26157	1	0	4
100527949	1	1	0
170575	1	0	1
55340	1	1	0
105375566	0	0	0
28959	6	5	4
55365	2	1	1
105375567	0	0	1
26	0	0	0
3757	0	1	0
4846	0	0	1
285973	0	0	1
11194	0	0	4
9311	0	0	0
1020	0	0	0
6522	2	0	4
10922	1	0	0
83590	0	0	0
116988	3	2	3
107986862	0	0	0
2636	0	0	0
136371	0	0	0
392843	0	0	0
114483834	1	0	4
114483833	0	0	0
10061	3	0	4
54480	5	0	5
768213	0	0	1
6604	0	1	2
51667	3	2	6
349136	1	1	1
100131176	0	0	0
155051	0	0	0
100500835	0	0	0
6009	1	3	4
51422	5	1	5
644090	0	0	0
100505483	0	0	0
105375570	0	0	0
105375571	0	0	0
168391	0	0	0
63917	3	2	5
731075	1	0	0
58508	26	12	40
220832	0	0	0
100128822	0	0	1
105375574	0	0	0
7516	0	0	1
57180	0	1	2
102723686	0	0	0
105375577	0	0	0
103724390	0	0	0
105375578	0	0	0
105375579	0	0	0
107986750	0	0	0
1804	0	0	0
107986722	0	0	0
101929998	0	0	0
107984014	0	0	0
105375582	0	0	0
112267989	0	0	0
105375581	0	0	0
105375580	0	0	0
100132707	0	1	1
22976	2	2	3
202781	0	0	0
100128264	0	0	0
3361	0	0	0
105375584	0	0	0
105375586	0	0	0
105375587	0	0	0
105375588	0	0	0
105375589	0	0	0
105375591	0	0	0
3638	5	5	3
105375592	0	0	0
338436	0	0	0
105375593	0	0	0
100286906	0	0	0
105375594	0	0	0
2020	1	0	0
107986863	0	0	0
285888	0	0	0
100506302	0	0	0
155435	4	8	13
6469	0	0	0
389602	0	0	0
105375597	0	0	0
105375603	0	0	0
105375602	0	0	0
105375601	0	0	0
105375599	0	0	0
285889	0	0	0
100506380	0	0	2
112268012	0	0	0
64433	0	0	0
140545	0	0	1
101927858	0	0	1
64327	5	5	11
102723795	0	0	0
105375604	0	0	0
105375605	0	0	0
64434	2	0	1
3110	0	0	1
105375606	0	0	0
645249	0	0	0
105375607	0	0	0
9690	10	9	18
10049	7	4	10
101927914	0	0	0
105375610	0	0	0
5799	0	0	1
406945	0	0	0
105375615	0	0	0
105375614	0	0	0
100506585	0	0	0
105375613	0	0	0
693180	0	0	0
105375616	0	0	0
100847032	0	0	0
54892	5	1	2
57488	16	3	18
105379752	0	1	1
55112	1	1	5
154822	0	0	0
7434	0	0	0
101927506	0	1	0
441308	0	0	0
644128	0	1	1
169270	1	0	0
101927566	0	0	0
105377773	0	0	0
157693	0	0	0
26260	5	1	2
157695	1	0	1
157697	4	0	1
9228	0	0	0
401442	0	0	0
105377777	0	0	0
112268020	0	0	0
286083	0	0	0
105379585	0	0	0
105377775	0	0	0
105379586	0	0	0
100507435	0	0	0
105377778	0	0	0
2055	13	2	0
101927752	1	0	0
100500912	0	0	0
105377779	0	0	0
693181	0	0	0
9639	2	0	2
100131395	1	0	0
9920	0	1	0
101928058	0	0	0
104266957	0	0	0
9172	0	0	0
102465695	0	0	0
105377781	0	0	0
105377782	0	0	0
107986880	0	0	0
105377783	0	0	0
105377784	0	0	0
101927815	0	0	0
107986865	0	0	0
105377785	0	0	0
105377786	0	0	0
64478	0	0	0
105377792	0	0	0
105377791	0	0	0
105377790	0	0	0
105377789	0	0	0
107986907	0	0	0
105377793	0	0	0
105377794	0	0	0
107986908	0	0	0
105377795	0	0	0
105377796	0	0	0
105377797	0	0	0
100287015	0	0	0
79648	3	2	6
285	2	3	2
100507530	0	1	0
102465861	0	0	0
55326	2	2	3
100616348	0	0	0
100616372	0	0	0
107986909	0	0	0
389610	0	0	0
100652791	0	0	0
1672	0	6	0
1671	0	0	0
1669	0	0	0
449491	0	0	0
449492	0	0	0
449493	0	0	0
1667	0	0	0
170949	0	0	0
728358	0	0	0
100287083	0	0	0
1668	0	0	0
724068	0	0	0
1670	0	0	0
105377799	0	0	0
105377803	0	0	0
101928095	0	0	0
349196	0	0	0
100128890	0	0	2
641517	0	0	0
401447	0	0	0
645402	0	0	0
100131980	0	0	0
100289462	0	0	0
55894	0	0	0
10407	0	0	0
503618	0	0	0
503841	0	0	0
504180	0	0	0
503614	0	0	0
105377801	0	0	0
100131608	0	0	0
441317	0	0	0
105377800	0	0	0
107986910	0	0	0
101929400	0	0	0
105379215	0	0	0
107986912	0	0	0
441328	0	0	0
100133251	0	0	0
105379216	0	0	0
245910	0	0	0
245908	0	0	0
245909	0	0	0
140596	0	0	0
653423	0	0	0
414325	0	0	0
1673	0	0	0
100132396	0	0	0
100132103	0	0	0
392188	0	0	0
645836	0	0	0
100302186	0	0	0
105379219	0	0	0
112268014	0	0	0
286042	0	0	0
157285	1	0	0
105379222	0	0	0
107986913	0	0	0
105379224	0	0	0
105379225	0	0	0
137075	0	0	0
9258	4	2	2
90459	4	4	2
105379227	0	0	0
100616350	0	0	0
109616996	0	0	0
79660	2	3	2
102724880	1	0	0
101929128	0	0	0
157273	0	0	0
105379228	0	0	0
105379231	0	0	0
105379230	0	0	0
8658	7	3	8
693182	0	0	0
157627	0	0	0
406907	0	0	0
105379234	0	0	0
4482	0	0	0
101929191	0	0	0
112268021	0	0	2
203074	0	0	0
105379237	0	0	0
94137	0	0	0
100422982	0	0	0
203076	0	0	0
83595	0	0	0
102723313	0	0	0
54984	1	0	0
100302166	0	0	0
101929229	0	0	0
101929248	0	0	0
112268022	0	0	0
286046	0	0	0
693183	0	0	0
101929269	0	0	0
107986915	0	0	0
66036	5	1	5
101929290	0	0	0
83650	0	0	0
157739	0	0	0
100129129	0	0	0
83656	0	0	0
83648	0	0	0
640	1	1	0
105379241	0	0	0
83655	0	0	0
105379242	0	0	0
2626	0	0	0
106635531	0	0	0
606553	0	0	0
252969	0	0	0
105379243	0	0	0
2222	9	2	4
1508	81	34	30
105379244	0	0	0
112268017	0	0	0
613210	0	0	0
613209	0	0	0
613211	0	0	0
105379245	0	0	0
105379246	0	0	0
100133267	0	0	0
728957	0	0	0
100132923	0	0	0
392196	0	0	0
392197	0	0	0
377630	0	0	0
729689	0	0	0
85002	0	0	0
619423	0	0	0
245940	0	0	0
100133172	0	0	0
649352	0	0	0
245912	0	0	0
389633	0	0	0
653333	0	0	0
100506990	0	0	0
729732	1	0	0
100847038	0	0	0
91694	2	2	0
100500870	0	0	0
100500838	0	0	0
340357	0	0	0
101409254	0	0	0
105379289	0	0	0
57604	0	0	0
10395	7	2	1
101930149	0	0	0
157773	0	0	0
102725080	0	0	0
107986916	0	0	0
105379292	0	0	0
137868	0	0	0
494332	0	0	0
7991	1	3	4
4481	15	4	5
101929028	0	0	1
105379297	0	0	0
26281	0	0	0
286097	1	4	1
51201	6	1	4
107986918	0	0	0
29883	6	3	12
137492	0	2	2
9108	0	1	0
102724838	0	0	0
6542	8	3	0
5157	1	2	0
107986919	0	0	0
57509	2	6	4
100422850	0	0	0
101930275	0	1	0
2267	0	2	0
5108	19	11	18
427	29	21	26
101929066	0	0	0
9	1	0	0
10	0	0	0
23362	10	8	0
107986868	0	0	0
105379303	0	0	0
105379301	0	0	0
100128993	0	0	0
105379300	0	0	0
105379306	0	0	0
63898	1	1	1
102724881	0	0	0
55790	3	3	0
105379308	0	0	0
107986920	0	0	0
55174	4	7	0
105379309	0	0	0
107986921	0	0	0
4023	0	0	0
105379311	0	0	0
105379310	0	0	0
105379312	0	0	0
6570	0	0	0
526	24	6	7
11178	1	0	0
100874051	0	0	0
105379314	0	0	0
107986881	0	0	0
109616983	0	0	0
105379315	0	0	0
105379316	0	0	0
102467222	0	0	0
286114	0	0	0
101929172	0	0	0
107986922	0	0	0
2675	0	0	0
105379318	0	0	0
107986923	0	0	0
9046	0	0	1
23039	7	5	3
10361	0	0	0
8822	0	0	0
2039	0	0	0
64760	2	2	4
79873	0	0	0
55806	0	0	0
80346	0	1	0
203190	0	0	0
6440	0	0	0
649	2	2	1
9796	0	0	0
407037	0	1	0
661	4	3	3
100507071	0	0	0
55124	0	0	0
23516	2	4	1
5533	4	5	6
10174	2	3	0
64236	1	2	2
541565	0	1	0
107986876	0	1	0
57805	1	2	2
55909	0	0	0
80094	0	0	0
105369180	0	0	0
107986924	0	0	0
1960	0	1	3
105379322	0	0	0
105379321	0	0	0
107986926	0	0	0
157310	0	0	0
107986925	0	0	2
105379325	0	0	1
101929237	0	0	0
107984124	0	0	1
23221	3	1	2
8795	4	0	3
286059	0	0	1
107986929	0	0	0
254896	0	0	0
8794	0	0	0
8793	1	0	1
8797	1	0	1
389641	2	0	0
91782	1	0	5
105379326	0	0	2
203069	1	0	2
4017	2	3	0
100507156	0	0	0
9583	6	1	8
105379327	0	0	0
51312	5	2	1
107986930	0	0	0
4824	0	0	1
137814	0	0	0
101929258	0	0	0
6781	0	4	2
107986931	0	1	0
105379328	0	0	0
10863	4	2	11
101929294	1	0	0
27299	4	0	4
8756	0	0	0
101929315	0	0	0
107986932	0	0	0
107986882	0	0	0
105379329	0	0	0
4741	0	0	0
112268023	0	0	0
4747	0	0	0
102465506	0	0	0
105379330	0	0	0
80005	6	5	5
102465527	0	0	0
105379331	0	0	0
2796	0	0	1
54793	1	0	1
157313	1	1	1
107986933	0	0	0
105379333	0	0	0
105379332	0	0	0
64641	0	0	0
102723395	0	0	0
105379335	0	0	0
105379336	1	0	0
5520	8	0	7
157489	0	0	0
665	12	13	3
105379337	0	0	0
10687	0	0	0
1808	5	7	6
148	0	0	0
105379339	0	0	0
100313884	0	0	0
105379340	0	0	0
81551	0	0	0
23087	2	1	2
2185	6	1	6
102465507	0	0	0
1135	0	0	0
2053	0	0	1
1191	26	11	9
102465508	0	0	0
51435	1	0	1
100500871	0	0	0
100500858	0	0	0
55246	0	1	1
107986934	0	1	0
157570	1	0	1
55872	1	1	0
286133	0	1	0
100422828	0	0	0
105379342	0	0	0
389643	0	0	1
55140	0	1	3
105379343	0	0	0
5368	0	0	0
55893	2	2	1
157574	0	0	0
7976	5	2	3
100422903	0	0	0
2137	2	3	3
101929402	0	0	0
55756	0	0	0
79618	9	10	10
105379346	0	0	0
23303	5	0	5
1846	5	1	31
105379349	0	0	0
107986883	0	0	0
105379350	0	0	0
107986935	0	0	0
105379351	0	0	0
105379352	0	0	0
619351	0	0	0
101929450	0	0	0
101929470	0	0	0
107986884	0	0	0
105379354	0	0	0
286135	0	0	0
100422876	0	0	0
51669	14	9	15
23484	7	0	1
619373	0	0	1
10671	1	1	2
100128750	0	0	0
11030	1	4	1
112268025	3	0	0
112268024	1	1	0
2961	0	1	0
100507341	0	0	0
2936	6	3	2
7993	0	0	1
105379356	0	0	0
105379355	0	0	0
5516	6	5	7
56154	0	0	0
105379357	0	0	0
29942	0	0	0
7486	3	0	8
105379358	0	0	0
101929492	0	0	0
105379360	0	0	0
3084	1	1	0
107986936	0	0	0
100856811	0	0	0
105379361	0	0	0
100874286	0	0	0
105379362	0	1	0
84750	0	2	0
84549	0	2	2
80185	0	1	1
692084	3070	1832	2510
79845	0	0	0
78986	0	0	0
105379363	0	0	0
105379364	0	0	0
105379366	0	0	0
105379365	0	0	0
103689844	0	0	0
105379368	0	0	0
105379369	0	0	0
137970	0	0	0
101929550	0	0	0
112268026	0	0	0
105379370	0	0	0
105379371	0	0	0
157855	0	0	1
105379375	0	0	0
105379376	0	0	0
105379377	0	0	0
100507403	0	0	0
100507420	0	0	0
105379379	0	0	0
105379378	0	0	0
105379380	0	0	0
80139	2	0	1
101929622	0	0	0
102723701	0	0	0
11160	2	1	0
728024	0	0	0
11212	4	1	1
105379381	0	0	0
25960	0	3	1
55290	0	1	0
80223	6	1	4
137362	0	0	0
155	0	0	0
1978	0	0	0
9070	1	0	2
6770	0	1	0
105379382	0	0	0
27257	3	0	2
9530	2	1	5
23259	3	2	2
84513	3	2	5
54904	11	9	9
137994	0	0	0
102723716	0	0	0
2260	2	3	2
389649	0	0	0
105379383	0	0	0
105379384	0	0	0
286140	1	0	0
6867	20	8	11
59339	6	3	10
203100	1	0	0
83877	4	0	4
8754	9	5	14
109616979	0	0	0
203102	0	1	0
255926	0	0	0
1587	0	0	0
100130964	0	0	0
8749	0	0	0
2515	0	0	0
3620	7	0	2
169355	0	0	0
105379385	0	0	0
105379386	0	0	0
56892	3	3	3
112543493	0	0	0
105379388	0	0	0
79698	0	0	0
107986938	0	0	0
105379389	0	0	0
105379390	0	0	0
105379771	0	0	0
6422	2	5	0
100847068	0	0	0
109616980	0	0	1
105379391	0	0	0
51125	2	2	1
84296	1	1	0
102723729	0	0	0
137964	3	0	3
157848	0	0	0
286	1	2	0
619554	0	0	0
102465696	0	0	0
105379392	0	0	0
7994	8	7	6
105379393	0	0	0
107986939	0	0	0
10947	0	0	2
5327	3	3	0
101929897	0	0	0
3551	3	2	2
105379395	2	0	0
5423	0	0	1
27121	0	0	0
7419	1	2	1
6575	3	2	1
114926	0	1	0
105379396	0	0	0
1142	0	0	0
8973	0	0	0
55145	2	0	0
81790	7	0	3
100616115	0	0	0
84376	16	12	13
2339	8	1	2
84197	2	1	1
138050	7	0	2
340441	0	0	0
105379397	0	0	0
389652	0	0	0
105375811	0	0	0
105375812	0	0	0
497634	0	0	0
105375813	0	0	0
105375814	0	0	0
105375815	0	0	0
105375816	0	0	0
105375817	0	0	0
107986885	0	0	0
100287846	0	0	0
100996586	0	0	0
23514	6	1	2
107986940	0	1	0
1052	0	2	1
5591	60	22	80
105375818	0	0	0
4173	18	5	16
105375819	0	0	0
7336	4	7	16
107986941	0	0	0
105375820	0	0	0
105375821	0	0	0
105375822	0	0	0
112268027	0	0	0
101929268	0	0	0
105375823	0	0	0
101929217	0	0	0
79645	0	0	0
105375825	1	0	0
6591	3	2	0
107986942	0	0	0
492307	0	0	0
105375826	0	0	0
100507464	0	0	0
54212	0	0	0
105375829	0	0	0
105375828	0	0	0
105375830	0	0	0
105375831	0	0	0
137902	0	0	0
105375833	0	0	0
115294	14	7	15
102724330	2	2	0
9705	0	0	0
101929341	0	0	0
389658	0	0	0
9821	13	5	14
105375835	0	0	0
107986943	0	0	0
2831	0	0	0
105375836	0	0	0
4986	0	0	0
100507516	12	1	0
51606	12	12	5
8601	0	0	0
6917	6	3	12
105375839	0	0	0
10434	5	8	6
29088	1	4	3
26766	0	0	0
105375840	0	0	0
105375841	0	0	0
64321	0	0	0
100129098	0	0	0
6101	0	0	0
107984125	0	0	0
105375842	0	0	0
107986944	0	0	0
107986886	0	0	0
107986887	0	0	0
114786	0	0	0
105375844	0	0	0
100133234	0	0	0
105375843	0	0	0
105375845	0	0	0
105375846	0	0	0
137695	4	1	2
96764	3	3	7
4067	2	3	4
109617001	8	7	9
6224	10	2	12
26795	3942	3559	3031
105375847	0	0	0
4342	0	0	0
5324	0	0	0
79145	2	1	2
195814	2	0	0
442388	0	0	0
105375849	0	0	0
5179	0	0	0
101929415	0	0	0
101929398	0	0	0
100507632	0	0	0
105375850	0	0	0
105375851	0	0	0
105375852	0	0	0
54928	12	10	11
100507651	0	0	0
286177	0	0	0
26138	0	0	0
101929488	0	0	0
107986888	0	0	0
105375855	0	0	0
286178	0	0	0
105375856	0	0	0
100505477	0	0	0
90362	2	0	2
107986945	0	0	0
101929528	0	0	0
137886	4	2	7
1581	0	0	0
105375857	0	0	0
6386	31	22	21
8439	4	2	2
105375858	0	2	0
9760	1	1	3
100505501	1	0	0
105375860	0	0	0
105375859	0	0	0
105375861	0	0	0
105375863	0	0	0
767	1	0	0
105375864	0	0	0
100505532	0	0	0
5862	23	10	19
55636	6	4	10
105375938	0	0	0
157807	0	0	0
100130298	0	0	0
105375870	0	0	0
444	67	50	82
100616484	0	0	0
101929628	0	0	0
105375871	0	0	0
111082988	0	0	0
286183	0	0	0
643763	0	0	0
107986946	0	0	0
8836	5	0	3
7274	0	0	0
101410533	0	0	0
253943	19	1	14
105375873	0	0	0
105375875	0	0	0
105375874	0	0	0
102724612	0	0	0
105375876	0	0	0
286184	0	0	1
102724623	0	0	0
105375877	0	0	0
100130155	0	0	0
406908	0	0	0
401463	0	0	0
27319	0	0	0
9420	6	6	6
105375879	0	0	0
105375878	0	0	0
105375880	0	0	0
552859	0	0	0
105375881	0	0	0
286186	0	0	0
55156	7	0	5
9650	11	1	4
5150	7	5	8
107986949	0	0	0
107986948	0	0	0
107986950	0	0	1
105375883	0	0	0
85479	0	0	1
84675	11	9	5
100189437	11	9	4
100189102	1	1	0
1392	0	0	0
112268029	0	0	0
100505659	0	1	0
102724687	0	0	0
100505676	0	0	1
23212	1	0	1
137872	1	0	0
254778	0	0	0
4603	1	0	1
105375884	0	0	0
80124	13	2	12
100533105	2	0	2
56260	1	0	0
23678	2	0	2
26255	0	0	0
157777	1	0	2
641638	2	1	9
641648	1296	770	1614
100129654	0	0	0
286187	0	0	0
105375885	0	0	0
10987	6	0	6
79848	5	6	12
10565	25	12	27
102724708	0	0	0
57094	0	0	0
105375886	0	0	0
80243	1	2	2
105375888	0	0	0
286189	0	0	0
116328	0	0	0
107986951	0	0	0
100505718	0	0	0
100505739	1	0	0
23213	45	32	69
81796	702	935	1110
105375889	0	0	0
101929759	0	0	0
63978	0	0	0
10499	19	5	12
101926892	0	0	0
105375890	0	0	0
23471	26	16	26
286190	0	0	0
51110	3	0	1
389668	0	0	2
105375894	0	0	0
2138	0	0	0
102724772	0	0	0
105375892	0	0	0
107986890	0	0	0
9242	0	0	1
100132891	0	0	1
8989	0	1	1
105375896	0	0	0
392232	0	0	0
105375897	0	0	0
9312	0	0	0
101926908	0	0	0
7013	1	2	2
157869	0	2	0
107986891	0	0	0
105375901	0	0	0
100130301	0	0	0
6129	12	14	15
157506	1	12	3
101926926	1	1	2
105375899	0	0	0
100128126	0	0	0
27067	3	2	3
105375902	0	0	3
55284	12	6	13
101926947	0	0	0
6921	6	2	12
54968	0	0	1
23643	2	2	0
105375903	0	0	0
56704	0	0	1
54332	0	0	0
100847058	0	0	0
100847091	0	0	0
105375904	0	0	0
441355	0	0	0
100302260	0	0	0
51050	1	1	0
83690	0	1	1
105375905	0	0	0
101805492	0	0	0
3174	0	0	0
105375906	0	0	0
102724858	0	0	0
101926978	0	0	0
107986952	0	0	0
100192378	0	0	0
79776	7	5	3
100422921	0	0	0
5828	5	0	2
105375909	0	0	0
102724874	0	0	0
105375911	0	0	1
5569	0	0	1
101927003	0	0	0
51101	5	2	1
3574	2	0	0
101241902	0	0	0
105375914	2	0	0
112935892	0	1	1
105375912	0	0	0
105375913	1	0	0
107986892	0	0	0
105375915	0	0	0
113219456	0	0	0
105375916	0	0	0
11075	0	0	0
107986893	0	0	0
23462	0	1	0
101927067	0	0	0
101927040	0	0	0
28957	0	0	4
7163	18	12	23
105375919	0	0	0
105375918	2	0	0
105375920	0	0	0
100847056	0	0	0
105375922	0	0	0
105375921	0	0	0
65986	7	7	6
619279	14	2	0
107986894	0	0	0
55824	3	3	6
105375924	0	0	0
2171	1	4	0
105375925	0	0	0
105375926	0	0	0
5375	0	0	0
646480	0	0	0
101927118	0	0	0
2167	1	1	1
646486	0	0	0
650747	0	0	0
3612	1	2	2
347051	0	0	0
79752	1	1	2
92421	0	2	0
64089	1	0	2
105375928	0	0	1
105375929	0	0	0
105375930	0	0	0
105375931	0	0	0
107986953	0	0	0
101927141	0	0	0
103352670	0	0	0
105375932	0	0	0
138046	0	0	0
105375933	0	0	1
85444	2	2	4
102723322	0	0	0
1875	0	1	2
401466	2	2	2
105375936	0	0	0
105375935	0	0	0
377677	0	1	0
759	1	0	0
761	0	0	0
100996348	0	0	0
760	0	1	1
105375937	0	0	0
101929601	0	0	0
101929627	0	0	0
100288527	0	0	0
100288562	0	0	0
105375622	0	0	0
107986954	0	0	0
85481	0	0	0
245972	0	0	1
105375623	0	0	0
157724	0	0	0
105375624	0	0	1
11059	12	5	16
51115	4	7	7
8895	27	14	27
54714	0	0	0
107986895	0	0	0
168975	0	0	0
105375626	0	0	0
138009	0	0	0
105375628	0	0	0
4325	1	0	0
105375630	0	0	0
105375629	0	0	0
105375631	0	0	0
112268015	1	1	0
101929709	0	1	1
8767	4	5	2
734	16	4	16
4683	8	6	6
1666	1	4	2
793	0	0	0
100874052	0	0	0
107986955	0	0	0
101937451	0	0	0
169200	4	4	0
102724670	0	0	0
105375633	0	0	0
64168	0	0	2
105375635	0	0	0
105375634	0	0	0
100127983	0	0	1
55529	0	0	0
100506365	2	0	2
51633	1	2	3
100130742	1	0	1
100616245	0	0	0
115111	1	0	0
105375637	0	0	0
862	2	1	2
105375638	0	0	0
105375639	0	0	0
102724710	0	0	0
101926956	0	0	0
441369	0	0	0
286144	5	3	7
102467005	0	0	0
389676	0	0	0
105375644	0	0	0
105375643	0	0	0
107986956	0	0	0
105375642	0	0	0
642924	0	0	0
105375641	0	0	0
137392	1	1	2
389677	6	5	10
55472	1	0	1
105375645	0	0	0
91147	6	0	2
105375646	0	0	0
100616169	0	0	0
54704	6	6	1
1015	0	0	0
105375647	0	0	0
105375648	0	0	0
2669	3	8	0
107986896	0	0	0
25788	2	3	2
100861412	0	1	1
25962	7	6	12
101926977	0	0	0
100288748	0	0	1
54845	10	5	9
286148	12	4	7
55656	9	6	4
9134	1	0	1
137682	1	0	3
94241	22	11	18
105375650	0	0	0
100500907	0	0	0
100422964	0	0	0
79666	6	2	9
619344	0	0	0
157657	1	1	1
100616530	0	0	0
100189248	1	0	3
107986957	0	0	0
100500773	0	0	0
392255	0	0	1
7381	6	11	15
101927039	0	0	0
51001	2	1	6
9791	2	3	6
105375652	0	0	0
102724804	0	0	0
105375653	0	0	0
6383	5	27	7
10404	0	1	0
101927066	0	0	0
105375655	0	0	0
85453	2	2	1
109617016	0	0	0
105375657	0	0	0
92140	29	17	40
55353	13	14	19
4147	1	0	4
6156	19	19	26
26775	143	76	167
203111	0	0	0
10247	1	0	0
10940	1	0	1
105375660	0	0	0
79815	3	1	1
105375659	0	0	0
107986870	0	0	0
113218497	0	0	0
3788	0	0	0
6788	5	5	5
112268016	0	0	0
116039	0	1	0
107986872	0	0	0
105375666	0	0	0
107986871	0	0	0
157680	15	9	34
693184	0	0	0
100126309	0	0	0
1345	8	8	18
26166	0	0	1
109616982	0	0	0
286151	0	0	0
5440	5	0	4
6674	2	1	2
105375669	2	0	0
105375668	1	0	1
25897	26	8	50
100616451	0	0	0
105375670	0	0	0
107986959	0	1	0
157567	1	1	4
169166	0	0	0
105375671	0	0	0
105375672	0	0	0
26986	76	50	77
102466854	2	0	1
105375673	0	0	0
7534	35	38	35
401471	0	0	0
441374	0	0	0
105375674	0	0	1
105375675	0	0	0
105375676	0	0	0
51123	2	6	4
107984005	0	0	0
105375679	0	0	0
83955	1	1	0
105375680	0	0	0
107986897	0	0	0
107986961	0	0	0
107986962	0	0	0
79977	4	1	5
83988	6	1	2
107986963	1	0	0
104054148	0	0	0
100847001	0	0	0
50484	5	3	5
101927221	0	0	0
51366	19	20	53
105375683	0	0	0
107986898	0	0	0
105375684	0	0	0
4956	0	0	0
7071	7	6	8
101927245	0	0	0
105375686	0	0	0
105375685	0	0	0
401472	0	0	0
51582	23	18	20
100506753	0	0	0
528	19	9	12
379034	0	0	0
157556	0	0	0
79870	2	1	0
100422992	0	0	0
100499183	0	0	0
105369147	0	1	0
8323	5	1	5
109623480	0	0	0
115908	9	10	2
81034	1	7	6
25879	6	3	6
105375690	0	0	0
9699	1	1	0
105375689	0	0	0
107984007	0	2	0
105375688	0	0	0
107986899	0	0	0
81501	0	0	1
1807	0	0	0
105375692	0	0	0
105375691	0	0	0
693127	0	0	0
29967	1	5	0
105375694	0	0	0
105375693	0	0	0
105375695	0	0	0
101927392	0	0	0
23414	1	1	1
105375696	0	0	0
102723356	0	0	0
55074	7	4	6
105375700	0	0	0
137735	0	0	0
105375701	0	0	0
284	0	1	0
105375703	0	0	0
340419	0	0	0
3646	6	11	13
105375704	0	0	0
9694	2	2	3
157753	0	0	0
102723368	0	0	0
101927413	0	0	0
107984017	0	0	0
7201	0	0	0
84955	5	2	3
56943	1	5	3
93035	1	0	0
9166	4	3	2
55638	2	1	1
100132813	0	0	0
27012	0	0	0
101927459	0	0	0
101927487	0	0	0
107986965	0	0	0
105375705	0	0	0
107986964	0	0	0
105375706	0	0	0
105375707	0	0	0
114788	0	0	0
100302225	0	0	0
107986966	0	0	0
105375709	0	0	0
105375710	0	0	0
107986901	0	0	0
7227	37	20	171
107986968	0	0	0
107986902	0	0	1
107986903	0	0	0
100859921	0	0	0
102723447	0	0	0
105375711	0	0	0
105375712	0	0	0
8667	6	9	55
105375713	0	0	1
84294	6	2	7
112268030	0	0	0
5885	13	11	44
644660	0	0	0
100500914	0	0	0
441376	0	0	0
105375715	0	0	0
169026	0	1	0
105375716	0	0	0
107986969	0	0	0
105375719	0	1	0
105375717	0	0	0
90390	0	0	0
105375721	0	0	1
107986970	0	0	0
2131	2	1	4
109623457	5	25	14
401474	2	0	1
105375724	1	1	4
552860	0	0	0
105375723	0	0	0
4982	0	0	0
10584	0	0	0
101927513	0	0	0
105375725	0	0	0
114569	28	12	26
105375726	1	1	2
102466162	0	0	0
4856	2	1	0
5168	3	1	9
105375727	0	0	0
6873	4	2	13
105375728	0	1	0
79075	0	1	0
64798	2	1	2
105375730	0	0	0
